material_id,formation_energy_per_atom,nsites
mp-8479,-0.7548987675925951,18
mp-28334,-0.6693635839120391,36
mp-5818,-0.626693228981483,36
mp-20740,-0.48408583479166906,16
mp-541368,-1.822846709102569,13
mp-560760,-2.034218570320514,26
mp-1195546,-0.5833625858432541,48
mp-1216976,-0.546418544104167,40
mp-27220,-1.253834989924244,44
mp-28921,-0.676213200169275,16
mp-28920,-0.717589773919271,32
mp-23488,-0.610619385169277,16
mp-568380,-0.41504858683594303,32
mp-27938,-0.76957963977273,22
mp-27228,-1.901782148000005,30
mp-14410,-1.202291198771932,19
mp-8387,-1.10165522512821,13
mp-621624,-0.022725861481485,27
mp-675989,-0.456963439960937,16
mp-34361,-0.46176819375000105,16
mp-1297,-0.23575960045454503,22
mp-676274,-0.42728642277344103,16
mp-34292,-0.43960323375000604,16
mp-1216727,-0.4509001503125,16
mp-1208132,-2.121469591678572,40
mp-677611,-0.508144277249999,20
mp-997010,-0.817037913750001,8
mp-1195701,-0.301304275443949,48
mp-29238,-0.312412854687498,12
mp-5874,-0.35272851805556105,12
mp-555911,-2.296651909062499,8
mp-754214,-1.408863723472221,12
mp-11873,-0.37178084464285804,7
mp-4988,-0.511326553333333,32
mp-28368,-0.99616455138889,12
mp-1194874,-2.585224010648147,36
mp-30548,-2.786053656249999,24
mp-28244,-2.193856436875002,32
mp-8946,-0.7129788381249981,24
mp-29959,-0.297648988937498,10
mp-1208190,-1.8472414331944451,48
mp-556592,-0.640154575761904,20
mp-567864,-0.523172343418156,40
mp-1194570,-1.829850562152778,48
mp-2903109,-1.496538960052082,48
mp-1208096,-1.9791282619444441,24
mp-1189438,-1.428534986333341,20
mp-1208058,-2.529673092499998,28
mp-674849,-2.3940643525,12
mp-556665,-0.641402386374458,44
mp-554310,-0.6623738170833361,4
mp-29662,-0.5126263132812451,4
mp-27438,-0.520886999166666,4
mp-568949,-1.151021851666669,4
mp-27398,-1.00917739402778,24
mp-731800,-0.7912007239583361,16
mp-28218,-1.434297047166665,20
mp-998759,-2.230411701,40
mp-866188,-0.07693455249999501,4
mp-7379,-0.116218627499999,12
mp-571079,-1.325818244166667,4
mp-27205,-1.225642896111116,12
mp-1206058,-1.1244716308333351,8
mp-30530,-0.6997980705555561,6
mp-645568,-1.971569551736112,48
mp-1208083,-1.635725313611112,12
mp-561221,-1.7782296165277771,24
mp-542443,-0.9480949884259261,18
mp-1190043,-0.7903004255613421,18
mp-541823,-0.972783299523795,14
mp-3407,-0.8033795887202351,14
mp-1216839,-2.605742392592593,18
mp-17021,-2.489753267056277,44
mp-4638,-0.46606130916666805,4
mp-541202,-1.387891040833333,28
mp-541201,-1.919917295068028,28
mp-1190539,-0.594400572996031,24
mp-569129,-0.47757952875124104,24
mp-14090,-0.300412359531247,8
mp-720,-1.871560961250001,8
mp-2632,-1.974226001249999,16
mp-645796,-1.829072953194446,48
mp-1208045,-1.791656053194445,48
mp-29423,-1.02633816638889,24
mp-569348,-1.266562929930557,48
mp-570609,-1.563589807638889,24
mp-570306,-0.849844910972226,24
mp-4016,-0.8847134923958341,32
mp-17254,-0.6917579945312471,32
mp-3785,-0.578234344791667,8
mp-998746,-1.026766474666667,20
mp-2037716,-0.9864945005000011,10
mp-998743,-1.284060811666667,10
mp-3075,-0.640596573958334,32
mp-24375,-0.927092280333334,20
mp-696189,-1.006025180946969,44
mp-1068746,-0.27469800174999903,5
mp-11474,-0.027266808124998,4
mp-628647,-0.6809305142592621,36
mp-571582,-0.619850336481484,36
mp-1105094,-1.14219509716667,20
mp-998758,-1.700206235000001,40
mp-571102,-0.8661446141666691,2
mp-28329,-0.624703427083337,16
mp-22981,-0.968889334666667,5
mp-605771,-1.900921587500001,48
mp-19985,-0.5586050983348221,20
mp-1208155,-0.8980371879545441,22
mp-505747,-0.759767671805546,24
mp-562480,-0.7929937014743581,26
mp-557583,-1.732228381818182,44
mp-2767078,-1.159147515499998,10
mp-20042,-0.7771798081250011,8
mp-22232,-0.6729150770312481,8
mp-22791,-0.570600623333335,8
mp-17542,-2.150051524775132,36
mp-5915,-0.9875068636666691,40
mp-696762,-1.908877184304315,32
mp-1199029,-2.125657485579004,44
mp-27411,-0.044324999146825,24
mp-540850,-2.654474766622025,32
mp-27144,-2.257728706095238,40
mp-13676,-2.058387272162699,12
mp-510646,-0.725460402568026,28
mp-1025348,-0.41703609113945506,7
mp-1025383,-0.28669472542517405,7
mp-8249,-0.6252910000952391,10
mp-560133,-1.395477406969696,44
mp-1208131,-1.990072608055555,36
mp-7038,-0.458453154531251,12
mp-1079938,-0.237091308749995,8
mp-5478,-0.9432176497916661,16
mp-998786,-1.592664701999999,5
mp-9272,-0.691701527638893,12
mp-541487,-0.5280740395312521,12
mp-1208033,-0.881812971666668,16
mp-560005,-1.029938029833332,40
mp-23635,-0.8721349548379631,36
mp-1190566,-1.890005829305557,24
mp-1208021,-1.654947290138888,12
mp-1105300,-0.604686315761904,20
mp-1105142,-0.48534710316815505,20
mp-1199017,-2.51956744219697,44
mp-1208201,-0.553582197348484,44
mp-542839,-0.12485336249999501,24
mp-1208011,-1.251580176666667,16
mp-29286,-2.499807136388887,24
mp-8348,-2.626026584166668,8
mp-557787,-1.712667447666664,20
mp-28230,-0.5820723845833351,16
mp-567318,-0.38881093203124806,16
mp-4573,-0.439535854166667,4
mp-1216623,-1.9324542437037042,18
mp-1836,-0.37315311578124905,8
mp-676130,-2.216028051500001,40
mp-17649,-2.343756699444444,36
mp-1205533,-0.8054596336666701,10
mp-6057,-0.6800324797108841,28
mp-9251,-0.640955723055553,12
mp-29903,-2.414693193928571,28
mp-1208013,-1.9731049465277781,12
mp-18853,-1.896817975,20
mp-1198439,-1.389782752017545,38
mp-622278,-2.073954743194445,48
mp-645272,-1.8642452621122692,36
mp-1216804,-1.933473244416689,40
mp-18996,-2.191476307361112,24
mp-1208048,-1.7159095653971361,32
mp-639714,-1.82178352375,32
mp-18578,-1.683771338333335,28
mp-998745,-2.328041165000002,5
mp-18168,-2.22510710185374,28
mp-23146,-1.771604434166667,32
mp-143,0.0,2
mp-865864,-0.335504194615385,13
mp-1104873,-0.428509419230768,13
mp-1208007,-0.348328116923076,26
mp-979041,-0.490421312857141,14
mp-1216745,-0.38750917461538403,13
mp-1216757,-0.39317704307692203,13
mp-1206602,-0.37989074600000106,5
mp-10857,-0.534900606000002,10
mp-1178924,-0.510415907962962,18
mp-1197448,-0.500633156296296,36
mp-772186,-0.9807336078125001,32
mp-1205300,-0.32827201447368504,19
mp-1190291,-0.5111135646296291,18
mp-5983,-0.5863840020000041,5
mp-3262,-0.793586902,5
mp-567808,-0.45825915800000105,5
mp-754220,-2.098162528571428,14
mp-1216740,-1.001287381919642,14
mp-4903,-0.609068221999999,5
mp-2514049,-0.6240276321428591,28
mp-12076,-0.45197801166667,5
mp-4660,-0.44005815599999903,5
mp-1197758,-0.27797960230769203,39
mp-2938,-0.6499582460000021,5
mp-1103553,-0.322895428076923,13
mp-570843,-0.853134554000002,5
mp-1192459,-0.7732981046428551,28
mp-570907,-0.6268690720000021,5
mp-1103516,-0.340914733209549,13
mp-3985,-0.46702741717240803,5
mp-5641,-0.323664321352786,13
mp-1207007,-0.603600003172415,5
mp-4298,-0.13405122673740402,13
mp-1104519,-0.6200749178571441,14
mp-1104140,-0.8355058556122451,14
mp-4195,-0.665955976,5
mp-570100,-0.9980335898571441,5
mp-4469,-0.82272551,5
mp-542391,-0.44823435269231204,26
mp-570217,-0.8005515119999981,5
mp-571485,-0.8915453320000031,5
mp-7108,-0.9986962220000011,5
mp-8528,-1.107931958000002,5
mp-568371,-0.878323264000002,5
mp-1025238,-0.527612968095241,7
mp-1204728,-0.31318557617325504,41
mp-1199158,-0.681152800000001,42
mp-1208128,-0.381079622020477,32
mp-1208126,-0.446133765750002,40
mp-1208024,-0.30573990444445004,18
mp-1208192,-0.18397933784314202,17
mp-1207988,-0.8522076760714291,28
mp-1208005,-0.818823629642863,28
mp-1205483,-0.9774283147727291,11
mp-1194327,-0.46989243839285805,28
mp-1208073,-0.649374968392859,28
mp-1208059,-0.688458111250002,28
mp-21608,-0.357758620172412,29
mp-1102968,-0.5931435159090921,11
mp-979176,-0.46825434062500104,4
mp-865279,-0.39871063374999904,4
mp-865282,-0.40883406291667,4
mp-12005,-0.565788572857142,7
mp-1069611,-0.580645606000003,5
mp-10530,-0.762101785999999,5
mp-1095690,-0.7643416283333361,12
mp-1203429,-0.702599367222223,36
mp-1208020,-0.67171365361111,36
mp-1196973,-0.7216724586111111,36
mp-1207992,-3.597782614583334,24
mp-1216546,-0.506237413333333,3
mp-13039,-2.526824120714288,7
mp-1205861,-0.29299822000000403,10
mp-1079644,-0.669781885000004,10
mp-865302,-0.36231210666667,4
mp-1207238,-0.8158370540000001,10
mp-4324,-1.9535404828571452,14
mp-979046,-0.796178721547619,21
mp-1196360,-0.086974545526317,38
mp-971855,-0.7231184285000001,20
mp-1079667,-0.744744143000002,10
mp-1205659,-0.7524101970000011,10
mp-1025181,-0.336101299285716,7
mp-865306,-0.38454446000000003,4
mp-865319,-0.403783090000001,4
mp-1190707,-0.7167914105952361,21
mp-1208084,-0.08871759090909001,44
mp-9211,-0.680584497857144,7
mp-1196684,-0.660502049249998,40
mp-7085,-0.314104984999998,14
mp-1206971,-0.6957865480000021,10
mp-647243,-0.5010531380000011,30
mp-1216524,-0.6712159700000011,6
mp-1206838,-0.442759025500004,5
mp-1207025,-0.605922799500006,5
mp-14708,-3.085245870681825,44
mp-1106240,-0.613841463500003,20
mp-770379,-3.408265423750012,32
mp-21486,-0.45745120333333406,6
mp-1216746,-0.47936551625000506,4
mp-1078625,-0.9257234940000041,10
mp-1078916,-0.460901496000002,10
mp-1068283,-0.5450784953333341,5
mp-21205,-0.8817612843333301,10
mp-865354,-0.9862579600000021,4
mp-866085,-0.9737402075000051,4
mp-865381,-0.720227205000003,4
mp-865323,-0.05522960333333501,6
mp-865356,-0.24390844875000503,4
mp-1205970,-0.262862837000002,10
mp-865403,-0.737631401000001,10
mp-865359,-0.27139650541666904,4
mp-1206769,-0.39864212600000404,10
mp-1232279,-2.175668390000003,14
mp-1206569,-0.654656977000003,10
mp-1190589,-0.716228840841543,21
mp-755041,-2.92900769007837,22
mp-505330,-0.5919053858793101,40
mp-1025369,-0.512303087142856,7
mp-1208057,-2.527332158333333,42
mp-31123,-3.208992745277777,36
mp-972759,-0.521566420595239,21
mp-541971,-0.769714850595237,21
mp-1206382,-0.5300267819999981,5
mp-1095204,-0.613359536000002,10
mp-865367,-0.47795408250000104,4
mp-1767,-4.090072903500003,40
mp-581968,-0.842583276000004,10
mp-865384,-0.7309803975000011,4
mp-1102133,-1.102332915833334,12
mp-1101257,-2.489978588181823,22
mp-1200427,-0.544836824500006,40
mp-1195760,-0.67461150388889,36
mp-1105554,-0.45637126400000305,20
mp-1187585,-0.6460549550000041,4
mp-866119,-0.876507530000002,4
mp-866122,-0.722199970000003,4
mp-18529,-2.3810565144374998,40
mp-3556,-3.622715177500004,5
mp-1216529,-1.31969964166667,4
mp-1208051,-0.87006419138889,36
mp-1189318,-2.1730045684375,20
mp-753920,-3.518511036468754,5
mp-1095467,-3.7132802795454642,11
mp-1208008,-0.860124370833335,24
mp-2766504,-0.927188632083333,24
mp-1188982,-0.7188061305555581,18
mp-1216853,-0.201851553854166,48
mp-3334,-3.032940869545466,22
mp-1188133,-1.634462023000003,20
mp-555236,-2.205418816916668,40
mp-1101266,-3.271226042333336,10
mp-780172,-3.053953418981482,36
mp-1216554,-2.136118575124999,5
mp-771323,-3.806610549924245,44
mp-752579,-3.914610188854153,32
mp-866120,-0.405420333750001,4
mp-977589,-0.291291478333342,4
mp-981381,-0.47860792437500504,4
mp-778814,-3.341016665000002,36
mp-30714,-0.252925520263159,19
mp-865351,-0.41541728000000405,4
mp-1207816,-0.67658443,38
mp-1208023,-0.6549096544736821,38
mp-1191848,-0.599010835454547,22
mp-568519,-0.613424434545454,11
mp-1102518,-0.684905152727274,11
mp-1095591,-0.47122788636363805,11
mp-1192294,-0.5823868750000021,22
mp-9694,-0.8842385700000011,11
mp-1206804,-0.362346764074075,9
mp-1208086,-0.7341946557881731,29
mp-1208056,-0.834067574482764,29
mp-1192110,-0.6911088972727291,22
mp-982635,-0.381802175000004,20
mp-1018641,-1.124935117750001,5
mp-1191016,-0.639602648106063,22
mp-1207959,-0.6655634087500021,16
mp-12838,-0.719955024285717,14
mp-1202141,-0.6461011415000031,40
mp-30677,-0.713883603437501,32
mp-1206164,-0.6629650408333371,9
mp-1105861,-0.7826875550000011,16
mp-1104486,-0.7509899571428561,14
mp-19847,-1.224040253750001,5
mp-1188237,-0.6270144081250041,16
mp-1208031,-0.270161962500003,16
mp-1005955,-0.5446391019444451,24
mp-1207975,-0.369382682500003,16
mp-22542,-0.558029175000005,5
mp-1104675,-1.008149207857144,14
mp-865404,-0.6635613746969701,22
mp-1207837,-0.367259828750006,16
mp-1188981,-0.874198408,20
mp-768450,-2.681940301249999,40
mp-2207479,-3.4628041222727273,22
mp-1207982,-0.7974794150000031,14
mp-1208006,-0.7497528991891871,37
mp-1207999,-0.9971951210810811,37
mp-1095577,-0.674896007045457,11
mp-1207978,-0.49857727909090904,22
mp-1208012,-0.5329173945833421,24
mp-1207915,-0.30265230333333604,24
mp-1208067,-0.45542952500000106,24
mp-1208037,-0.612763339166676,24
mp-1217007,-0.21136025285714802,21
mp-1188759,-0.6225072100000001,17
mp-1189923,-0.8941731500000021,17
mp-13511,-0.7584992433333351,11
mp-582278,-0.569057211944449,24
mp-1208060,-0.14895231125000602,24
mp-1208029,-0.20484837166667003,24
mp-1208049,-0.403837350416671,24
mp-1191950,-0.358732965238095,21
mp-1205529,-0.401449805909096,11
mp-16189,-0.5203643666666681,30
mp-1216821,-3.982846345789477,19
mp-1198925,-0.639259868157894,38
mp-1196159,-0.607142736086958,46
mp-1198165,-0.752762727105261,38
mp-21810,-0.780097266842105,38
mp-1207953,-0.974331026666673,18
mp-1191271,-0.516117088333335,22
mp-1191268,-0.6807017574242441,22
mp-1208203,-0.9600031213636321,22
mp-10094,-3.39353643921053,19
mp-1202399,-0.8539397786842121,38
mp-11749,-1.028847574444445,18
mp-1199949,-4.045778714924244,44
mp-1208046,-0.745004363750005,32
mp-1207987,-0.7732565018749961,16
mp-1216929,-0.8888853826587291,36
mp-1188310,-0.797719528125004,16
mp-1188096,-0.736165645000004,18
mp-1196455,-0.8368535702777811,36
mp-1208206,-0.5379580688888831,18
mp-1105081,-0.7115046914285751,14
mp-1198195,-0.8790599265625061,32
mp-1993,-0.033175157931035,29
mp-1208016,-0.46771581125000505,16
mp-1207984,-0.5756365950000051,16
mp-1216942,-0.7948602340476211,36
mp-1189518,-0.492149233749999,16
mp-1204885,-0.46992400250000205,36
mp-1207951,-0.41484466714285906,14
mp-1189245,-0.777744898125003,16
mp-1104150,-0.40419193285714805,14
mp-543052,-1.001502667500002,32
mp-1207986,-0.8597478568749991,16
mp-1189863,-0.7893272843750011,16
mp-1189210,-0.691902048125004,16
mp-1190038,-0.42228418250000005,16
mp-1195749,-0.810156870277778,36
mp-980195,-0.41825327862069106,29
mp-1208052,-0.35438516555556304,18
mp-1206935,-0.414423482222225,9
mp-11204,-0.5918239455555631,9
mp-971844,-0.31004535472222905,18
mp-1188961,-0.385536019166668,18
mp-1208240,-0.283789172962966,18
mp-1192498,-0.020262492497029,29
mp-10342,-3.681282751710513,19
mp-756123,-3.757400671578949,19
mp-540856,-0.41727942770833903,24
mp-1192642,-0.34256539625000604,24
mp-4193,-0.54590742896552,29
mp-2796,-0.35540010249999904,2
mp-13385,-0.6726817135327391,20
mp-30359,-0.35005619333333404,3
mp-1078772,-0.6274370800000051,9
mp-20522,-0.328322975000002,9
mp-2755875,-1.537189252968751,32
mp-6917,-0.5470716238888871,6
mp-16721,-0.47079037250000105,16
mp-858,-0.5705990833333341,6
mp-16517,-0.650823310000001,8
mp-979040,-0.45383418499999906,8
mp-1190028,-0.654925670000003,18
mp-16518,-0.535107126666667,12
mp-16627,-0.558152500454543,22
mp-980426,-0.353009867499999,4
mp-1102248,-0.8928906191666681,12
mp-1191390,-0.502544788194446,24
mp-865402,-0.515470264444445,9
mp-1216694,-0.330768027499999,12
mp-1216531,-0.627443443333334,3
mp-1072024,-0.6259385966666691,6
mp-1087523,-0.624757379999999,9
mp-1216573,-0.537411443333334,6
mp-1095667,-0.947572352500003,12
mp-1095579,-1.2937413383333332,12
mp-568685,-0.9473090383333371,12
mp-571506,-0.6579492866666681,6
mp-1101,-1.775536726249999,2
mp-771977,-2.858623212916666,12
mp-1102079,-1.750773764270834,12
mp-1103398,-1.543236955781253,12
mp-2011459,-1.611563001354165,12
mp-1017507,-1.006067452499998,4
mp-560,-0.9735891799999951,3
mp-568247,-0.7942506437499971,8
mp-1068348,-0.658681100000001,5
mp-1104905,-0.266125806153847,13
mp-800,-0.734535728333334,3
mp-15604,-0.6533817550000011,32
mp-1077393,-0.6948531963888911,6
mp-1188249,-0.620341858333334,16
mp-1188615,-0.650248026458334,16
mp-5620,-0.484045333055558,6
mp-568143,-0.648248198499999,20
mp-982777,-0.597919728194452,24
mp-13343,-0.627572566527779,24
mp-971813,-0.65314756861111,24
mp-1208003,-0.602067534318184,44
mp-1103146,-1.1244805872916661,12
mp-5438,-0.822294699833335,5
mp-1193090,-0.184453126428572,28
mp-23234,-0.9863939075000011,2
mp-546350,-2.428541616875002,8
mp-546082,-2.481416511250001,8
mp-552738,-2.336686201875002,8
mp-1206744,-1.015771948333333,3
mp-1207057,-1.16265573166666,3
mp-865301,-2.229875896250003,8
mp-754969,-3.361061613333336,6
mp-2502,-0.291594430000003,2
mp-11311,-0.256063600000003,3
mp-30502,-0.218507263750002,8
mp-865873,-0.26401218333333304,4
mp-1205911,-0.623908175555555,9
mp-1206022,-0.24521019500000002,6
mp-865983,-0.318185343750007,4
mp-1072553,-0.363832315,6
mp-865982,-0.7535983124999951,4
mp-865206,-0.6039427575,4
mp-28044,-2.512653630624999,8
mp-772295,-3.582121096666667,6
mp-632,-0.24495784500000303,6
mp-5714,-0.51652093138889,6
mp-1204407,-0.9363528082142881,36
mp-1195792,-0.838970944880953,36
mp-1207976,-0.6203706361111111,24
mp-19754,-0.34061066833333303,6
mp-13502,-0.35491821500000104,4
mp-1101079,-0.6760293566666621,12
mp-1102633,-0.72735799416667,12
mp-1103069,-0.47602371083333606,12
mp-1191371,-0.6923985356944451,24
mp-777295,-3.2474085135,20
mp-22647,-2.789211074166669,12
mp-1105987,-2.5521943835185192,18
mp-985,-0.300832150000001,2
mp-1077209,-0.29411704333333405,6
mp-1025116,-0.246742937500002,6
mp-30600,-0.197939671666667,6
mp-1208066,-0.24838652821428603,28
mp-10994,-0.899393981249999,8
mp-1077392,-0.664082501666667,6
mp-20663,-0.35469634833333,6
mp-1216911,-1.34976200125,12
mp-640324,-1.2287362040885421,24
mp-12455,-1.591410292656252,16
mp-8123,-0.727845513333335,6
mp-1077167,-0.5246540633333321,6
mp-865194,-4.181989037499999,4
mp-571183,-0.140893068333336,6
mp-1205538,-0.5267424930000011,10
mp-1103015,-0.112559290833335,12
mp-1102205,-0.257566533194445,12
mp-1201193,-0.7496774068253981,36
mp-1207990,-0.6498716536111121,24
mp-1065301,-0.735771057500002,4
mp-1956,-0.680468718333332,6
mp-1025504,-0.6555273137500001,8
mp-1106118,-0.552256118611111,18
mp-11392,-0.855626688749999,8
mp-1187644,-0.545792537499998,8
mp-1207932,-0.557037808000003,15
mp-17424,-0.578806804499999,15
mp-1095433,-0.5167418233333321,12
mp-1025257,-0.455751855357142,7
mp-1103824,-0.31690052928571505,14
mp-1216663,-0.882031434999997,6
mp-1101855,-0.664154690000002,12
mp-1103022,-0.9615924341666661,12
mp-1103049,-1.111987115833338,12
mp-865195,-0.881769229375001,4
mp-998911,-0.835538727500004,4
mp-13037,-0.597020813333333,6
mp-1203054,-0.529100955625001,48
mp-1072888,-0.799296619999995,6
mp-1102700,-0.9533937975000081,12
mp-980202,-0.976941646666672,18
mp-1189166,-0.9126665006250001,16
mp-1102110,-1.125458032500003,12
mp-22794,-0.9913266666666691,12
mp-20888,-0.7349439133333361,12
mp-24727,-0.7999909591666661,3
mp-1190688,-2.435831701666668,24
mp-1191179,-0.723427301562502,24
mp-1207968,-4.281529448888891,18
mp-865215,-0.629760687499999,4
mp-11475,-0.565094673750003,2
mp-865327,-0.363315783124996,8
mp-865353,-1.6199333250000012,8
mp-27439,-3.102426840000003,6
mp-20848,-0.5408335000000011,2
mp-1207945,-0.630066700583334,40
mp-21177,-0.470479222499999,4
mp-1206161,-0.36392384761905106,7
mp-569440,-0.39610014249999903,4
mp-1092318,-0.852922887777778,9
mp-1024957,-0.32792603333333104,6
mp-1101052,-0.49496045777777903,9
mp-20896,-0.40601214944444103,6
mp-1078235,-0.8061658700000011,9
mp-567348,-0.8462060066666681,4
mp-20103,-1.139411601111116,9
mp-21232,-0.749182950000002,9
mp-865211,-0.7958948091666671,4
mp-11483,-0.9546286100000051,2
mp-30743,-0.8452270983333351,6
mp-1187611,-0.35891849666666403,4
mp-980669,-0.23751595666666903,4
mp-1187606,-0.30828673166666903,4
mp-983312,-0.442904681666666,4
mp-980071,-0.268263953333342,4
mp-1505,-0.074637222500001,2
mp-1187676,-0.063338973333335,6
mp-1206263,-0.251416111111114,9
mp-971868,-0.293119659583333,4
mp-1206259,-0.668007817222225,9
mp-865225,-0.7831241212500021,4
mp-865227,-0.24973138875000203,4
mp-11156,-0.46062049416667006,9
mp-865981,-0.424158312500002,4
mp-20979,-0.336304389444448,9
mp-1205919,-0.688070258333333,9
mp-1187590,-0.8383072487500011,4
mp-978984,-1.051589876250003,4
mp-865230,-0.766771506249997,4
mp-1072345,-0.5112737350000001,6
mp-1206000,-0.270035252777785,9
mp-865233,-0.31991932125,4
mp-2751309,-0.092649795676392,13
mp-980811,-0.014119485782494001,13
mp-1207725,-2.660034671982766,32
mp-1207690,-0.22417650827586103,13
mp-1207706,-0.6875569290996181,24
mp-554211,-3.098161968586209,30
mp-1194343,-2.595650299285715,28
mp-559178,-2.685963249285715,14
mp-557086,-3.006063736785715,28
mp-1975,-2.152056234375003,2
mp-555109,-3.5836585325,12
mp-865248,-0.385074432500005,4
mp-11525,-0.49790659000000304,8
mp-1576,-0.49519799500000206,48
mp-6754,-0.5216586322222231,6
mp-1102684,-0.44610512083332404,12
mp-1077547,-0.410863023333333,6
mp-10129,-0.5115989590277781,12
mp-11526,-0.338314189999998,6
mp-1207672,-1.035815900833338,12
mp-1190739,-0.562308086944445,24
mp-568269,-0.650753763333339,3
mp-4037,-0.34481952000000005,4
mp-21157,-0.812686090000003,12
mp-1207716,-0.678224928125001,16
mp-1102558,-1.21569851071429,12
mp-4025,-0.9622721633333361,3
mp-1102179,-0.6609086283333341,12
mp-1197522,-0.537286038541668,48
mp-1207669,-4.330688134166668,12
mp-1102316,-0.44934463916666806,12
mp-7171,-1.844200528988096,2
mp-9852,-0.616732226646824,12
mp-5884,-3.519950872440477,12
mp-1207674,-1.270178868214287,12
mp-7169,-1.487898745992059,3
mp-1192180,-1.7597188231795662,24
mp-1216536,-4.201934376666671,6
mp-862776,-0.361860437499998,4
mp-862777,-0.45374785000000606,4
mp-865788,-0.243465782499995,4
mp-19820,-0.21422539249999803,4
mp-348,-0.983058719999998,2
mp-982,-0.953765537499997,4
mp-1025409,-1.4474608525000001,8
mp-2351,-1.161888827499999,4
mp-1101985,-0.28836453416667,12
mp-11564,-0.9775269550000011,2
mp-30865,-0.7626616383333351,6
mp-865787,-0.585495602499999,4
mp-10714,-0.538234423000005,5
mp-1207705,-2.607933880000002,20
mp-1101770,-0.37800711666666803,12
mp-1206773,-0.25931206100000204,5
mp-1766,-2.17894752140625,2
mp-2520,-1.292321835000002,2
mp-1207831,-2.888450341666665,24
mp-16314,-1.378186306666667,3
mp-1207702,-1.041736564166669,12
mp-1216586,-3.498891860333334,10
mp-980206,-0.47222434625000004,4
mp-2822,-1.898432479531251,2
mp-558516,-2.500065102890626,24
mp-1207668,-3.167045857187501,12
mp-557457,-2.826438744557293,24
mp-1066975,-0.885302892500003,4
mp-1025393,-0.813447255000001,8
mp-1207851,-0.6959725986110891,36
mp-1079093,-0.6339032611111131,9
mp-1207675,-1.102185167500004,12
mp-1188299,-0.992939837500002,16
mp-1095501,-1.207419566666669,12
mp-1190240,-1.177647143125001,16
mp-20308,-0.8385795433333361,12
mp-1205703,-0.591394065000001,10
mp-1077102,-0.53682306166667,6
mp-3462,-0.8328357016666691,3
mp-1025129,-0.581840008333331,6
mp-1080427,-0.8553824150000051,9
mp-1078911,-0.92147422388889,9
mp-3942,-0.8957184762499991,4
mp-1080806,-1.081900579444446,9
mp-11974,-0.903144980555552,9
mp-865252,-0.8356537712500011,4
mp-865249,-0.411949098749999,4
mp-12933,-3.748626714555557,12
mp-865270,-0.428353349333328,4
mp-865262,-0.45807925183333204,4
mp-1102890,-0.274062846666666,12
mp-1094027,-1.4075137149999999,4
mp-980648,-0.47941711749999705,4
mp-1207686,-3.5481689280555573,12
mp-15293,-0.6958948594444481,6
mp-515,-0.387422700000001,2
mp-1207819,-2.387890309444446,48
mp-1207739,-2.5121712036111132,24
mp-817,-0.23022770749999902,4
mp-865288,-0.5773008233333351,4
mp-1066791,-1.731886729583327,4
mp-1067280,-1.595562889531248,4
mp-1008561,-1.2342258841666611,4
mp-755258,-3.320021488000004,20
mp-19068,-3.216402385833336,12
mp-1178946,-0.43845394625000006,16
mp-2316,-0.40473448250000005,2
mp-1103916,-0.19085303923076902,13
mp-569406,-0.445124533333334,6
mp-1189726,-0.395408230000001,16
mp-1071694,-0.6318103516666671,6
mp-1207947,-0.624468167500002,12
mp-1103059,-0.772805517500001,12
mp-1207955,-0.7571525666666681,12
mp-865299,-0.716732584999998,4
mp-1207958,-0.5327887333333361,12
mp-1207980,-4.225493081111111,18
mp-865277,-0.5661062575000011,4
mp-567807,-0.8829349900000001,6
mp-44,0.0,2
mp-1199103,-0.131455151304346,46
mp-17188,-0.21980792695652102,46
mp-7248,-0.21009880000000902,13
mp-4606,-0.316695899230777,13
mp-20548,-0.26410529653845904,26
mp-1193796,-0.505896983846154,26
mp-2011402,-0.348283970714285,14
mp-568155,-0.17870322285714102,14
mp-15355,-0.497272020555559,36
mp-27775,-2.552848464444443,9
mp-23013,-2.890192732999995,20
mp-1079975,-0.33895544599999805,10
mp-611623,-0.898737850190474,10
mp-21429,-0.529430875999997,5
mp-2971,-0.16759126333333502,9
mp-21478,-0.7276730941904751,5
mp-22374,-0.43500546900000303,5
mp-1087505,-0.5170871638888891,9
mp-570631,-0.792370403857076,5
mp-21053,-0.5444340238655461,17
mp-20924,-0.49411735799999607,5
mp-643092,-0.22730207807692102,13
mp-30143,-1.820930397272725,22
mp-1103857,-0.5804031272871211,14
mp-20341,-0.217481785172414,5
mp-21338,-0.9948261604999971,15
mp-20048,-0.6779380948979571,14
mp-27980,-3.674992431999997,5
mp-2767094,-2.615519179229691,34
mp-20326,-0.962011071587299,18
mp-13836,-2.237327120555554,18
mp-5510,-0.23593733999999802,5
mp-22758,-0.8008096099999981,10
mp-20596,-0.547429825999996,5
mp-5786,-0.515127341999996,5
mp-4793,-0.734372137000002,5
mp-21101,-0.7479800819999951,10
mp-5556,-0.9653341109999981,5
mp-3388,-0.620301725999998,5
mp-1202337,-0.09482150326086901,46
mp-1197936,-0.050741590434782005,46
mp-1203280,-0.15746558869565902,46
mp-1202410,-0.074089104565216,46
mp-1198503,-0.184136989782608,46
mp-1199869,-0.130074176521738,46
mp-1217494,-1.4718961605443521,31
mp-37167,-1.338264491971408,47
mp-674332,-3.642409971145831,48
mp-1207966,-0.627252994285716,28
